#ndepth Nmax: 2812 20
#depth (km) N0 N1 N2 N3 N4 N5 N6 N7 N8 N9 N10 N11 N12 N13 N14 N15 N16 N17 N18 N19 N20 
    90   2.466465E+02 6.621276E-03 3.376100E-03 1.774515E-03 2.558921E-03 4.201075E-03 1.378122E-03 8.943410E-04 4.057048E-04 3.880534E-04 1.600742E-04 2.613379E-04 2.186772E-04 1.641785E-04 1.357108E-04 1.075465E-04 7.721015E-05 4.598175E-05 2.648650E-05 1.597625E-05 7.689422E-06 
    91   2.465377E+02 6.869759E-03 3.321449E-03 1.779108E-03 2.586088E-03 4.200847E-03 1.369366E-03 8.985464E-04 3.973792E-04 3.805039E-04 1.573189E-04 2.575144E-04 2.160760E-04 1.620082E-04 1.325087E-04 1.053539E-04 7.458904E-05 4.448809E-05 2.570337E-05 1.553922E-05 7.417692E-06 
    92   2.464327E+02 7.115373E-03 3.273194E-03 1.784490E-03 2.612315E-03 4.199955E-03 1.360700E-03 9.025310E-04 3.894401E-04 3.732272E-04 1.546912E-04 2.538511E-04 2.135474E-04 1.599004E-04 1.294235E-04 1.032338E-04 7.208341E-05 4.306081E-05 2.496530E-05 1.511889E-05 7.160432E-06 
    93   2.463313E+02 7.357709E-03 3.231000E-03 1.790565E-03 2.637577E-03 4.198387E-03 1.352115E-03 9.062891E-04 3.818716E-04 3.662127E-04 1.521857E-04 2.503404E-04 2.110881E-04 1.578526E-04 1.264512E-04 1.011836E-04 6.968921E-05 4.169761E-05 2.427022E-05 1.471469E-05 6.917080E-06 
    94   2.462336E+02 7.596383E-03 3.194539E-03 1.797242E-03 2.661849E-03 4.196132E-03 1.343603E-03 9.098154E-04 3.746585E-04 3.594503E-04 1.497970E-04 2.469751E-04 2.086949E-04 1.558627E-04 1.235883E-04 9.920079E-05 6.740249E-05 4.039625E-05 2.361614E-05 1.432604E-05 6.687089E-06 
    95   2.461395E+02 7.831033E-03 3.163494E-03 1.804433E-03 2.685110E-03 4.193180E-03 1.335158E-03 9.131053E-04 3.677857E-04 3.529302E-04 1.475202E-04 2.437483E-04 2.063649E-04 1.539284E-04 1.208311E-04 9.728273E-05 6.521941E-05 3.915454E-05 2.300110E-05 1.395239E-05 6.469926E-06 
    96   2.460490E+02 8.061319E-03 3.137559E-03 1.812056E-03 2.707339E-03 4.189522E-03 1.326772E-03 9.161544E-04 3.612390E-04 3.466429E-04 1.453502E-04 2.406533E-04 2.040951E-04 1.520475E-04 1.181764E-04 9.542706E-05 6.313624E-05 3.797035E-05 2.242324E-05 1.359322E-05 6.265076E-06 
    97   2.459619E+02 8.287660E-03 3.116374E-03 1.820059E-03 2.728588E-03 4.185137E-03 1.318411E-03 9.189679E-04 3.549842E-04 3.405595E-04 1.432758E-04 2.376740E-04 2.018756E-04 1.502121E-04 1.156124E-04 9.362564E-05 6.114294E-05 3.683800E-05 2.187900E-05 1.324688E-05 6.071417E-06 
    98   2.458785E+02 8.508268E-03 3.099788E-03 1.828315E-03 2.748700E-03 4.180046E-03 1.310123E-03 9.215241E-04 3.490490E-04 3.347112E-04 1.413060E-04 2.348235E-04 1.997182E-04 1.484321E-04 1.131528E-04 9.188805E-05 5.924909E-05 3.576292E-05 2.137022E-05 1.291517E-05 5.889736E-06 
    99   2.457987E+02 8.723620E-03 3.087446E-03 1.836779E-03 2.767734E-03 4.174231E-03 1.301876E-03 9.238298E-04 3.433991E-04 3.290690E-04 1.394294E-04 2.320860E-04 1.976132E-04 1.466995E-04 1.107859E-04 9.020613E-05 5.744456E-05 3.473935E-05 2.089336E-05 1.259641E-05 5.718902E-06 
   100   2.457224E+02 8.933458E-03 3.079078E-03 1.845385E-03 2.785677E-03 4.167690E-03 1.293663E-03 9.258828E-04 3.380220E-04 3.236248E-04 1.376417E-04 2.294556E-04 1.955579E-04 1.450125E-04 1.085087E-04 8.857778E-05 5.572600E-05 3.376542E-05 2.044678E-05 1.229016E-05 5.558457E-06 
   101   2.456496E+02 9.137546E-03 3.074420E-03 1.854069E-03 2.802520E-03 4.160418E-03 1.285480E-03 9.276810E-04 3.329053E-04 3.183704E-04 1.359388E-04 2.269265E-04 1.935502E-04 1.433690E-04 1.063181E-04 8.700099E-05 5.409019E-05 3.283928E-05 2.002892E-05 1.199596E-05 5.407955E-06 
   102   2.455802E+02 9.335666E-03 3.073222E-03 1.862772E-03 2.818254E-03 4.152415E-03 1.277321E-03 9.292231E-04 3.280373E-04 3.132984E-04 1.343167E-04 2.244933E-04 1.915878E-04 1.417674E-04 1.042114E-04 8.547384E-05 5.253399E-05 3.195916E-05 1.963824E-05 1.171335E-05 5.266965E-06 
   103   2.455143E+02 9.527616E-03 3.075238E-03 1.871439E-03 2.832872E-03 4.143680E-03 1.269183E-03 9.305080E-04 3.234066E-04 3.084011E-04 1.327716E-04 2.221509E-04 1.896685E-04 1.402059E-04 1.021858E-04 8.399446E-05 5.105435E-05 3.112334E-05 1.927330E-05 1.144193E-05 5.135067E-06 
   104   2.454517E+02 9.713215E-03 3.080233E-03 1.880017E-03 2.846369E-03 4.134213E-03 1.261061E-03 9.315349E-04 3.190020E-04 3.036716E-04 1.312998E-04 2.198940E-04 1.877905E-04 1.386829E-04 1.002386E-04 8.256106E-05 4.964831E-05 3.033014E-05 1.893268E-05 1.118128E-05 5.011855E-06 
   105   2.453925E+02 9.892296E-03 3.087979E-03 1.888458E-03 2.858743E-03 4.124015E-03 1.252951E-03 9.323037E-04 3.148129E-04 2.991028E-04 1.298978E-04 2.177180E-04 1.859518E-04 1.371967E-04 9.836714E-05 8.117192E-05 4.831299E-05 2.957795E-05 1.861502E-05 1.093100E-05 4.896936E-06 
   106   2.453367E+02 1.006471E-02 3.098255E-03 1.896715E-03 2.869991E-03 4.113088E-03 1.244850E-03 9.328144E-04 3.108291E-04 2.946883E-04 1.285621E-04 2.156180E-04 1.841505E-04 1.357457E-04 9.656899E-05 7.982538E-05 4.704561E-05 2.886519E-05 1.831901E-05 1.069070E-05 4.789929E-06 
   107   2.452842E+02 1.023033E-02 3.110851E-03 1.904746E-03 2.880113E-03 4.101436E-03 1.236754E-03 9.330674E-04 3.070406E-04 2.904216E-04 1.272894E-04 2.135896E-04 1.823849E-04 1.343285E-04 9.484168E-05 7.851985E-05 4.584346E-05 2.819033E-05 1.804340E-05 1.046002E-05 4.690463E-06 
   108   2.452350E+02 1.038903E-02 3.125561E-03 1.912511E-03 2.889109E-03 4.089063E-03 1.228661E-03 9.330634E-04 3.034377E-04 2.862965E-04 1.260766E-04 2.116284E-04 1.806535E-04 1.329435E-04 9.318284E-05 7.725378E-05 4.470393E-05 2.755191E-05 1.778699E-05 1.023859E-05 4.598184E-06 
   109   2.451891E+02 1.054072E-02 3.142189E-03 1.919974E-03 2.896983E-03 4.075972E-03 1.220567E-03 9.328036E-04 3.000114E-04 2.823072E-04 1.249205E-04 2.097304E-04 1.789545E-04 1.315894E-04 9.159018E-05 7.602571E-05 4.362447E-05 2.694849E-05 1.754860E-05 1.002607E-05 4.512743E-06 
   110   2.451464E+02 1.068530E-02 3.160546E-03 1.927101E-03 2.903738E-03 4.062169E-03 1.212471E-03 9.322893E-04 2.967527E-04 2.784480E-04 1.238184E-04 2.078914E-04 1.772866E-04 1.302647E-04 9.006148E-05 7.483422E-05 4.260262E-05 2.637870E-05 1.732712E-05 9.822133E-06 4.433807E-06 
   111   2.451070E+02 1.082271E-02 3.180449E-03 1.933861E-03 2.909380E-03 4.047662E-03 1.204370E-03 9.315223E-04 2.936530E-04 2.747134E-04 1.227672E-04 2.061077E-04 1.756483E-04 1.289681E-04 8.859459E-05 7.367795E-05 4.163599E-05 2.584118E-05 1.712149E-05 9.626442E-06 4.361053E-06 
   112   2.450708E+02 1.095287E-02 3.201724E-03 1.940224E-03 2.913914E-03 4.032455E-03 1.196262E-03 9.305045E-04 2.907041E-04 2.710983E-04 1.217644E-04 2.043755E-04 1.740383E-04 1.276984E-04 8.718743E-05 7.255560E-05 4.072227E-05 2.533464E-05 1.693067E-05 9.438691E-06 4.294166E-06 
   113   2.450377E+02 1.107576E-02 3.224201E-03 1.946165E-03 2.917348E-03 4.016558E-03 1.188145E-03 9.292382E-04 2.878981E-04 2.675976E-04 1.208072E-04 2.026915E-04 1.724553E-04 1.264543E-04 8.583797E-05 7.146591E-05 3.985921E-05 2.485782E-05 1.675369E-05 9.258579E-06 4.232847E-06 
   114   2.450078E+02 1.119133E-02 3.247721E-03 1.951661E-03 2.919690E-03 3.999978E-03 1.180018E-03 9.277259E-04 2.852273E-04 2.642064E-04 1.198933E-04 2.010521E-04 1.708981E-04 1.252346E-04 8.454425E-05 7.040767E-05 3.904464E-05 2.440952E-05 1.658959E-05 9.085817E-06 4.176801E-06 
   115   2.449811E+02 1.129957E-02 3.272129E-03 1.956690E-03 2.920951E-03 3.982724E-03 1.171880E-03 9.259703E-04 2.826844E-04 2.609201E-04 1.190202E-04 1.994542E-04 1.693656E-04 1.240382E-04 8.330438E-05 6.937974E-05 3.827647E-05 2.398856E-05 1.643748E-05 8.920123E-06 4.125748E-06 
   116   2.449574E+02 1.140046E-02 3.297275E-03 1.961233E-03 2.921141E-03 3.964806E-03 1.163729E-03 9.239746E-04 2.802623E-04 2.577344E-04 1.181856E-04 1.978948E-04 1.678567E-04 1.228638E-04 8.211651E-05 6.838101E-05 3.755266E-05 2.359379E-05 1.629649E-05 8.761230E-06 4.079415E-06 
   117   2.449369E+02 1.149400E-02 3.323019E-03 1.965274E-03 2.920272E-03 3.946234E-03 1.155565E-03 9.217418E-04 2.779544E-04 2.546449E-04 1.173872E-04 1.963707E-04 1.663705E-04 1.217106E-04 8.097887E-05 6.741041E-05 3.687123E-05 2.322413E-05 1.616580E-05 8.608877E-06 4.037539E-06 
   118   2.449194E+02 1.158022E-02 3.349224E-03 1.968797E-03 2.918356E-03 3.927018E-03 1.147387E-03 9.192755E-04 2.757541E-04 2.516475E-04 1.166231E-04 1.948794E-04 1.649058E-04 1.205774E-04 7.988973E-05 6.646693E-05 3.623028E-05 2.287851E-05 1.604462E-05 8.462815E-06 3.999868E-06 
   119   2.449049E+02 1.165913E-02 3.375762E-03 1.971790E-03 2.915407E-03 3.907169E-03 1.139194E-03 9.165793E-04 2.736551E-04 2.487385E-04 1.158911E-04 1.934180E-04 1.634619E-04 1.194632E-04 7.884741E-05 6.554958E-05 3.562798E-05 2.255591E-05 1.593219E-05 8.322803E-06 3.966158E-06 
   120   2.448934E+02 1.173076E-02 3.402509E-03 1.974243E-03 2.911441E-03 3.886700E-03 1.130985E-03 9.136571E-04 2.716516E-04 2.459141E-04 1.151893E-04 1.919841E-04 1.620380E-04 1.183671E-04 7.785028E-05 6.465744E-05 3.506253E-05 2.225534E-05 1.582780E-05 8.188608E-06 3.936172E-06 
   121   2.448849E+02 1.179517E-02 3.429347E-03 1.976146E-03 2.906471E-03 3.865621E-03 1.122762E-03 9.105128E-04 2.697377E-04 2.431706E-04 1.145158E-04 1.905752E-04 1.606330E-04 1.172882E-04 7.689678E-05 6.378960E-05 3.453222E-05 2.197583E-05 1.573077E-05 8.060009E-06 3.909686E-06 
   122   2.448794E+02 1.185239E-02 3.456164E-03 1.977493E-03 2.900514E-03 3.843946E-03 1.114523E-03 9.071508E-04 2.679081E-04 2.405047E-04 1.138690E-04 1.891890E-04 1.592465E-04 1.162255E-04 7.598536E-05 6.294520E-05 3.403538E-05 2.171647E-05 1.564044E-05 7.936789E-06 3.886479E-06 
   123   2.448769E+02 1.190250E-02 3.482853E-03 1.978277E-03 2.893587E-03 3.821688E-03 1.106268E-03 9.035752E-04 2.661575E-04 2.379132E-04 1.132470E-04 1.878233E-04 1.578775E-04 1.151782E-04 7.511456E-05 6.212343E-05 3.357040E-05 2.147638E-05 1.555619E-05 7.818744E-06 3.866344E-06 
   124   2.448772E+02 1.194557E-02 3.509313E-03 1.978495E-03 2.885708E-03 3.798860E-03 1.097999E-03 8.997908E-04 2.644809E-04 2.353929E-04 1.126483E-04 1.864761E-04 1.565255E-04 1.141456E-04 7.428293E-05 6.132349E-05 3.313571E-05 2.125467E-05 1.547744E-05 7.705674E-06 3.849077E-06 
   125   2.448805E+02 1.198166E-02 3.535450E-03 1.978145E-03 2.876894E-03 3.775475E-03 1.089714E-03 8.958020E-04 2.628735E-04 2.329409E-04 1.120712E-04 1.851453E-04 1.551898E-04 1.131268E-04 7.348907E-05 6.054461E-05 3.272983E-05 2.105054E-05 1.540364E-05 7.597388E-06 3.834486E-06 
   126   2.448866E+02 1.201087E-02 3.561171E-03 1.977226E-03 2.867164E-03 3.751548E-03 1.081416E-03 8.916138E-04 2.613307E-04 2.305544E-04 1.115144E-04 1.838293E-04 1.538698E-04 1.121210E-04 7.273164E-05 5.978609E-05 3.235130E-05 2.086318E-05 1.533424E-05 7.493703E-06 3.822382E-06 
   127   2.448955E+02 1.203329E-02 3.586391E-03 1.975737E-03 2.856538E-03 3.727092E-03 1.073103E-03 8.872309E-04 2.598482E-04 2.282306E-04 1.109764E-04 1.825261E-04 1.525650E-04 1.111276E-04 7.200931E-05 5.904722E-05 3.199872E-05 2.069181E-05 1.526875E-05 7.394444E-06 3.812589E-06 
   128   2.449073E+02 1.204902E-02 3.611030E-03 1.973682E-03 2.845036E-03 3.702124E-03 1.064777E-03 8.826584E-04 2.584218E-04 2.259670E-04 1.104559E-04 1.812341E-04 1.512748E-04 1.101459E-04 7.132080E-05 5.832733E-05 3.167074E-05 2.053570E-05 1.520670E-05 7.299440E-06 3.804933E-06 
   129   2.449219E+02 1.205816E-02 3.635011E-03 1.971063E-03 2.832677E-03 3.676657E-03 1.056438E-03 8.779014E-04 2.570476E-04 2.237611E-04 1.099516E-04 1.799519E-04 1.499987E-04 1.091752E-04 7.066487E-05 5.762578E-05 3.136605E-05 2.039412E-05 1.514764E-05 7.208529E-06 3.799250E-06 
   130   2.449393E+02 1.206082E-02 3.658339E-03 1.967872E-03 2.819438E-03 3.650620E-03 1.048061E-03 8.729486E-04 2.557175E-04 2.216036E-04 1.094606E-04 1.786736E-04 1.487322E-04 1.082116E-04 7.003830E-05 5.693974E-05 3.108249E-05 2.026600E-05 1.509096E-05 7.121275E-06 3.795372E-06 
   131   2.449595E+02 1.205711E-02 3.680793E-03 1.964137E-03 2.805428E-03 3.624200E-03 1.039700E-03 8.678379E-04 2.544367E-04 2.195066E-04 1.089851E-04 1.774065E-04 1.474830E-04 1.072610E-04 6.944403E-05 5.627313E-05 3.082071E-05 2.015150E-05 1.503665E-05 7.038100E-06 3.793173E-06 
   132   2.449823E+02 1.204717E-02 3.702388E-03 1.959853E-03 2.790626E-03 3.597328E-03 1.031330E-03 8.625585E-04 2.531972E-04 2.174606E-04 1.085222E-04 1.761449E-04 1.462467E-04 1.063196E-04 6.887881E-05 5.562309E-05 3.057858E-05 2.004955E-05 1.498413E-05 6.958568E-06 3.792493E-06 
   133   2.450079E+02 1.203112E-02 3.723067E-03 1.955029E-03 2.775054E-03 3.570020E-03 1.022951E-03 8.571159E-04 2.519959E-04 2.154637E-04 1.080710E-04 1.748877E-04 1.450228E-04 1.053868E-04 6.834153E-05 5.498909E-05 3.035497E-05 1.995952E-05 1.493305E-05 6.882541E-06 3.793193E-06 
   134   2.450361E+02 1.200910E-02 3.742776E-03 1.949673E-03 2.758734E-03 3.542291E-03 1.014564E-03 8.515157E-04 2.508297E-04 2.135140E-04 1.076304E-04 1.736337E-04 1.438109E-04 1.044621E-04 6.783110E-05 5.437060E-05 3.014878E-05 1.988083E-05 1.488309E-05 6.809887E-06 3.795140E-06 
   135   2.450670E+02 1.198124E-02 3.761464E-03 1.943793E-03 2.741688E-03 3.514157E-03 1.006172E-03 8.457634E-04 2.496957E-04 2.116097E-04 1.071994E-04 1.723820E-04 1.426106E-04 1.035451E-04 6.734646E-05 5.376713E-05 2.995897E-05 1.981290E-05 1.483394E-05 6.740477E-06 3.798209E-06 
   136   2.451006E+02 1.194770E-02 3.779086E-03 1.937399E-03 2.723941E-03 3.485636E-03 9.977738E-04 8.398644E-04 2.485911E-04 2.097491E-04 1.067773E-04 1.711315E-04 1.414218E-04 1.026351E-04 6.688659E-05 5.317818E-05 2.978454E-05 1.975519E-05 1.478532E-05 6.674191E-06 3.802278E-06 
   137   2.451367E+02 1.190861E-02 3.795600E-03 1.930503E-03 2.705515E-03 3.456743E-03 9.893723E-04 8.338246E-04 2.475133E-04 2.079305E-04 1.063630E-04 1.698814E-04 1.402439E-04 1.017318E-04 6.645048E-05 5.260331E-05 2.962449E-05 1.970717E-05 1.473695E-05 6.610910E-06 3.807232E-06 
   138   2.451755E+02 1.186411E-02 3.810966E-03 1.923114E-03 2.686433E-03 3.427495E-03 9.809684E-04 8.276494E-04 2.464598E-04 2.061525E-04 1.059559E-04 1.686308E-04 1.390767E-04 1.008348E-04 6.603714E-05 5.204205E-05 2.947791E-05 1.966833E-05 1.468859E-05 6.550524E-06 3.812961E-06 
   139   2.452168E+02 1.181438E-02 3.825151E-03 1.915247E-03 2.666719E-03 3.397908E-03 9.725635E-04 8.213445E-04 2.454284E-04 2.044135E-04 1.055550E-04 1.673791E-04 1.379200E-04 9.994362E-05 6.564563E-05 5.149398E-05 2.934389E-05 1.963818E-05 1.464001E-05 6.492924E-06 3.819362E-06 
   140   2.452606E+02 1.175955E-02 3.838123E-03 1.906911E-03 2.646396E-03 3.367999E-03 9.641589E-04 8.149157E-04 2.444168E-04 2.027122E-04 1.051598E-04 1.661255E-04 1.367734E-04 9.905787E-05 6.527500E-05 5.095869E-05 2.922155E-05 1.961625E-05 1.459100E-05 6.438008E-06 3.826334E-06 
   141   2.453070E+02 1.169979E-02 3.849854E-03 1.898122E-03 2.625489E-03 3.337784E-03 9.557561E-04 8.083686E-04 2.434229E-04 2.010472E-04 1.047694E-04 1.648694E-04 1.356367E-04 9.817722E-05 6.492434E-05 5.043577E-05 2.911007E-05 1.960210E-05 1.454136E-05 6.385675E-06 3.833782E-06 
   142   2.453559E+02 1.163525E-02 3.860319E-03 1.888891E-03 2.604021E-03 3.307280E-03 9.473565E-04 8.017088E-04 2.424448E-04 1.994173E-04 1.043832E-04 1.636102E-04 1.345096E-04 9.730130E-05 6.459276E-05 4.992484E-05 2.900865E-05 1.959529E-05 1.449091E-05 6.335832E-06 3.841618E-06 
   143   2.454073E+02 1.156610E-02 3.869496E-03 1.879233E-03 2.582016E-03 3.276504E-03 9.389616E-04 7.949420E-04 2.414807E-04 1.978214E-04 1.040007E-04 1.623475E-04 1.333918E-04 9.642981E-05 6.427938E-05 4.942551E-05 2.891650E-05 1.959540E-05 1.443950E-05 6.288387E-06 3.849757E-06 
   144   2.454611E+02 1.149250E-02 3.877368E-03 1.869162E-03 2.559498E-03 3.245472E-03 9.305729E-04 7.880739E-04 2.405288E-04 1.962583E-04 1.036211E-04 1.610808E-04 1.322831E-04 9.556242E-05 6.398335E-05 4.893743E-05 2.883289E-05 1.960204E-05 1.438696E-05 6.243252E-06 3.858116E-06 
   145   2.455173E+02 1.141462E-02 3.883918E-03 1.858693E-03 2.536490E-03 3.214201E-03 9.221918E-04 7.811101E-04 2.395875E-04 1.947270E-04 1.032440E-04 1.598097E-04 1.311833E-04 9.469886E-05 6.370381E-05 4.846024E-05 2.875710E-05 1.961482E-05 1.433318E-05 6.200343E-06 3.866621E-06 
   146   2.455760E+02 1.133262E-02 3.889134E-03 1.847839E-03 2.513017E-03 3.182708E-03 9.138198E-04 7.740561E-04 2.386554E-04 1.932264E-04 1.028689E-04 1.585338E-04 1.300921E-04 9.383885E-05 6.343996E-05 4.799359E-05 2.868845E-05 1.963337E-05 1.427802E-05 6.159581E-06 3.875199E-06 
   147   2.456370E+02 1.124667E-02 3.893006E-03 1.836617E-03 2.489103E-03 3.151008E-03 9.054583E-04 7.669175E-04 2.377310E-04 1.917556E-04 1.024951E-04 1.572529E-04 1.290092E-04 9.298215E-05 6.319097E-05 4.753715E-05 2.862627E-05 1.965734E-05 1.422137E-05 6.120886E-06 3.883782E-06 
   148   2.457004E+02 1.115694E-02 3.895527E-03 1.825041E-03 2.464771E-03 3.119119E-03 8.971089E-04 7.596998E-04 2.368129E-04 1.903137E-04 1.021223E-04 1.559667E-04 1.279345E-04 9.212851E-05 6.295606E-05 4.709059E-05 2.856994E-05 1.968638E-05 1.416316E-05 6.084186E-06 3.892307E-06 
   149   2.457662E+02 1.106359E-02 3.896693E-03 1.813127E-03 2.440045E-03 3.087057E-03 8.887730E-04 7.524085E-04 2.359001E-04 1.888999E-04 1.017499E-04 1.546751E-04 1.268677E-04 9.127771E-05 6.273445E-05 4.665360E-05 2.851884E-05 1.972018E-05 1.410328E-05 6.049408E-06 3.900712E-06 
   150   2.458342E+02 1.096680E-02 3.896499E-03 1.800889E-03 2.414948E-03 3.054837E-03 8.804520E-04 7.450490E-04 2.349912E-04 1.875134E-04 1.013776E-04 1.533777E-04 1.258085E-04 9.042956E-05 6.252536E-05 4.622586E-05 2.847240E-05 1.975842E-05 1.404168E-05 6.016484E-06 3.908941E-06 
   151   2.459046E+02 1.086673E-02 3.894948E-03 1.788343E-03 2.389504E-03 3.022476E-03 8.721474E-04 7.376266E-04 2.340853E-04 1.861533E-04 1.010050E-04 1.520746E-04 1.247567E-04 8.958387E-05 6.232805E-05 4.580706E-05 2.843005E-05 1.980080E-05 1.397828E-05 5.985348E-06 3.916941E-06 
   152   2.459772E+02 1.076355E-02 3.892042E-03 1.775505E-03 2.363737E-03 2.989991E-03 8.638605E-04 7.301466E-04 2.331813E-04 1.848189E-04 1.006317E-04 1.507656E-04 1.237121E-04 8.874045E-05 6.214176E-05 4.539691E-05 2.839125E-05 1.984703E-05 1.391303E-05 5.955936E-06 3.924663E-06 
   153   2.460521E+02 1.065743E-02 3.887784E-03 1.762390E-03 2.337668E-03 2.957396E-03 8.555927E-04 7.226144E-04 2.322784E-04 1.835096E-04 1.002572E-04 1.494507E-04 1.226745E-04 8.789916E-05 6.196578E-05 4.499511E-05 2.835549E-05 1.989683E-05 1.384590E-05 5.928186E-06 3.932060E-06 
   154   2.461292E+02 1.054854E-02 3.882183E-03 1.749014E-03 2.311321E-03 2.924708E-03 8.473454E-04 7.150349E-04 2.313756E-04 1.822246E-04 9.988137E-05 1.481299E-04 1.216435E-04 8.705985E-05 6.179937E-05 4.460137E-05 2.832227E-05 1.994993E-05 1.377686E-05 5.902040E-06 3.939089E-06 
   155   2.462085E+02 1.043705E-02 3.875246E-03 1.735390E-03 2.284719E-03 2.891942E-03 8.391199E-04 7.074133E-04 2.304723E-04 1.809634E-04 9.950376E-05 1.468032E-04 1.206190E-04 8.622239E-05 6.164184E-05 4.421540E-05 2.829113E-05 2.000609E-05 1.370587E-05 5.877440E-06 3.945710E-06 
   156   2.462900E+02 1.032311E-02 3.866984E-03 1.721536E-03 2.257884E-03 2.859113E-03 8.309175E-04 6.997545E-04 2.295677E-04 1.797253E-04 9.912409E-05 1.454706E-04 1.196006E-04 8.538665E-05 6.149247E-05 4.383693E-05 2.826160E-05 2.006505E-05 1.363293E-05 5.854332E-06 3.951885E-06 
   157   2.463737E+02 1.020691E-02 3.857409E-03 1.707465E-03 2.230838E-03 2.826238E-03 8.227394E-04 6.920635E-04 2.286611E-04 1.785098E-04 9.874207E-05 1.441322E-04 1.185881E-04 8.455253E-05 6.135057E-05 4.346566E-05 2.823325E-05 2.012659E-05 1.355802E-05 5.832663E-06 3.957581E-06 
   158   2.464594E+02 1.008859E-02 3.846537E-03 1.693192E-03 2.203603E-03 2.793329E-03 8.145869E-04 6.843452E-04 2.277519E-04 1.773162E-04 9.835742E-05 1.427881E-04 1.175813E-04 8.371995E-05 6.121548E-05 4.310134E-05 2.820566E-05 2.019046E-05 1.348116E-05 5.812380E-06 3.962766E-06 
   159   2.465474E+02 9.968318E-03 3.834383E-03 1.678732E-03 2.176200E-03 2.760404E-03 8.064611E-04 6.766041E-04 2.268396E-04 1.761441E-04 9.796989E-05 1.414385E-04 1.165799E-04 8.288880E-05 6.108650E-05 4.274367E-05 2.817845E-05 2.025647E-05 1.340234E-05 5.793435E-06 3.967411E-06 
